ID,LTSTDUPD,Category,Brand,Product_Name,Color,Price,Qty,Package,Terms,,Language,Remarks
SIGMA,Sigma 135mm F1.8 DG HSM | Art (Nikon),909.7,,,,,,,,,,
SIGMA,Sigma 135mm F1.8 DG HSM | Art (Sony-E),909.7,,,,,,,,,,
SIGMA,Sigma 14-24mm F2.8 DG DN (Leica L),"1,103.30",,,,,,,,,,
SIGMA,Sigma 14-24mm F2.8 DG DN | Art (Sony E),"1,072.30",,,,,,,,,,
SIGMA,Sigma 14-24mm F2.8 DG HSM | Art (Canon),"1,071.00",,,,,,,,,,
SIGMA,Sigma 14-24mm F2.8 DG HSM | Art (Nikon),"1,064.60",,,,,,,,,,
SIGMA,Sigma 14mm F1.8 DG HSM | Art (Canon),"1,193.60",,,,,,,,,,
SIGMA,Sigma 14mm F1.8 DG HSM | Art (Leica L),"1,206.50",,,,,,,,,,
SIGMA,Sigma 14mm F1.8 DG HSM | Art (Nikon),"1,193.60",,,,,,,,,,
SIGMA,Sigma 14mm F1.8 DG HSM | Art (Sony E),"1,144.60",,,,,,,,,,
SIGMA,Sigma 150-600 f/5-6.3 DG OS |Contemporary (Nikon),793.6,,,,,,,,,,
SIGMA,Sigma 150-600 f/5-6.3 DG OS HSM |Contemporary(Can),793.6,,,,,,,,,,
SIGMA,Sigma 150-600mm f/5-6.3 DG OS HSM | Sport (Nikon),"1,299.40",,,,,,,,,,
SIGMA,Sigma 16mm F1.4 DC DN|Contemporary (Canon EF-M),340.7,,,,,,,,,,
SIGMA,Sigma 16mm F1.4 DC DN|Contemporary (Sony E),327.8,,,,,,,,,,
SIGMA,Sigma 17-50mm F/2.8 EX DC OS HSM (Canon),245.2,,,,,,,,,,
SIGMA,Sigma 17-50mm F/2.8 EX DC OS HSM (Nikon),242.6,,,,,,,,,,
SIGMA,Sigma 17-70mm F2.8-4 DC OS HSM l C (Canon),299.4,,,,,,,,,,
SIGMA,Sigma 17-70mm F2.8-4 DC OS HSM l C (Nikon),302,,,,,,,,,,
SIGMA,Sigma 18-200mm F3.5-6.3 DC Macro OS HSM | C(Nikon),276.2,,,,,,,,,,
SIGMA,Sigma 18-300mm F3.5-6.3 DC MACRO OS HSM | C (Can),431,,,,,,,,,,
SIGMA,Sigma 18-300mm F3.5-6.3 DC MACRO OS HSM | C (Nik),431,,,,,,,,,,
SIGMA,Sigma 18-35mm f/1.8 DC HSM | Art (Canon),566.5,,,,,,,,,,
SIGMA,Sigma 18-35mm f/1.8 DC HSM | Art (Nikon),534.2,,,,,,,,,,
SIGMA,Sigma 20mm F1.4 DG HSM | A (Canon),664.6,,,,,,,,,,
SIGMA,Sigma 20mm F1.4 DG HSM | A (Nikon),651.7,,,,,,,,,,
SIGMA,Sigma 20mm F1.4 DG HSM | A (Sony-E),690.4,,,,,,,,,,
SIGMA,Sigma 20mm F1.8 EX DG ASPHERICAL RF (Pentax),495.5,,,,,,,,,,
SIGMA,Sigma 24-105mm f/4 DG OS HSM Art (Nikon),653,,,,,,,,,,
SIGMA,Sigma 24-35mm f/2 DG HSM | A (Nikon),687.8,,,,,,,,,,
SIGMA,Sigma 24-70mm F2.8 DG DN | Art (E-mount),930.4,,,,,,,,,,
SIGMA,Sigma 24-70mm F2.8 DG DN | Art (Leica L),954.9,,,,,,,,,,
SIGMA,Sigma 24-70mm F2.8 DG OS HSM | Art (Canon),935.5,,,,,,,,,,
SIGMA,Sigma 24-70mm F2.8 DG OS HSM | Art (Nikon),922.6,,,,,,,,,,
SIGMA,Sigma 24mm F1.4 DG HSM | A (Canon),643.9,,,,,,,,,,
SIGMA,Sigma 24mm F1.4 DG HSM | A (Nikon),631,,,,,,,,,,
SIGMA,Sigma 24mm F1.4 DG HSM | A (Sony-E),624.6,,,,,,,,,,
SIGMA,Sigma 28mm F1.4 DG HSM | Art (Canon),858.1,,,,,,,,,,
SIGMA,Sigma 28mm F1.4 DG HSM | Art (Nikon),858.1,,,,,,,,,,
SIGMA,Sigma 28mm F1.4 DG HSM | Art (Sony E),819.4,,,,,,,,,,
SIGMA,Sigma 28mm F1.8 EX DG ASPHERICAL MACRO (Sony),366.5,,,,,,,,,,
SIGMA,Sigma 30mm f/2.8 EX DN (M3/4-mount),74.9,,,,,,,,,,
SIGMA,Sigma 30mm F1.4 DC DN | C (Canon EF-M),263.3,,,,,,,,,,
SIGMA,Sigma 30mm F1.4 DC DN | C (M43),265.9,,,,,,,,,,
SIGMA,Sigma 30mm F1.4 DC DN | C (Sony E),251.7,,,,,,,,,,
SIGMA,Sigma 30mm F1.4 DC HSM | A (Canon),347.1,,,,,,,,,,
SIGMA,Sigma 35mm F1.4 DG HSM (Canon),540.7,,,,,,,,,,
SIGMA,Sigma 35mm F1.4 DG HSM (Nikon),534.2,,,,,,,,,,
SIGMA,Sigma 35mm F1.4 DG HSM (Sony-E),585.9,,,,,,,,,,
SIGMA,Sigma 40mm F1.4 DG HSM | Art (Leica L),935.5,,,,,,,,,,
SIGMA,Sigma 40mm F1.4 DG HSM | Art (Nikon),909.7,,,,,,,,,,
SIGMA,Sigma 40mm F1.4 DG HSM | Art (Sony E),788.4,,,,,,,,,,
SIGMA,Sigma 45mm F2.8 DG DN Contemporary (L mount),443.9,,,,,,,,,,
SIGMA,Sigma 45mm F2.8 DG DN Contemporary (Sony E),405.2,,,,,,,,,,
SIGMA,Sigma 500mm F4 DG OS HSM | Sports (Canon),"4,561.30",,,,,,,,,,
SIGMA,Sigma 500mm F4 DG OS HSM | Sports (Nikon),"4,574.20",,,,,,,,,,
SIGMA,Sigma 50-100mm F1.8 DC HSM | Art (Canon),832.3,,,,,,,,,,
SIGMA,Sigma 50-100mm F1.8 DC HSM | Art (Nikon),765.2,,,,,,,,,,
SIGMA,Sigma 50mm F1.4 DG HSM | Art (Canon),611.7,,,,,,,,,,
SIGMA,Sigma 50mm F1.4 DG HSM | Art (Nikon),603.9,,,,,,,,,,
SIGMA,Sigma 50mm F1.4 DG HSM | Art (Sony E),585.9,,,,,,,,,,
SIGMA,Sigma 56mm F1.4 DC DN | Contemporary (Canon EF-M),327.8,,,,,,,,,,
SIGMA,Sigma 56mm F1.4 DC DN | Contemporary (Sony E),347.1,,,,,,,,,,
SIGMA,Sigma 60-600mm F4.5-6.3 DG OS HSM | Sport (Nikon),"1,467.10",,,,,,,,,,
SIGMA,Sigma 70-200 F2.8 DG OS HSM | Sport (Canon),"1,032.30",,,,,,,,,,
SIGMA,Sigma 70-200 F2.8 DG OS HSM | Sport (Nikon),"1,032.30",,,,,,,,,,
SIGMA,Sigma 70-300mm F4-5.6 DG MACRO (Nikon),127.8,,,,,,,,,,
SIGMA,Sigma 70-300mm F4-5.6 DG MACRO (Pentax),127.8,,,,,,,,,,
SIGMA,Sigma 70mm F2.8 DG | Art (Sony E),449.1,,,,,,,,,,
SIGMA,Sigma 8-16mm F/4.5-5.6 DC HSM (Canon),405.2,,,,,,,,,,
SIGMA,Sigma 85mm F1.4 DG HSM | Art (Canon),780.7,,,,,,,,,,
SIGMA,Sigma 85mm F1.4 DG HSM | Art (Nikon),780.7,,,,,,,,,,
SIGMA,Sigma 85mm F1.4 DG HSM | Art (Sony E),780.7,,,,,,,,,,
SIGMA,Sigma APO 300-800mm F5.6 EX DG HSM IF (Canon),"6,135.50",,,,,,,,,,
SIGMA,Sigma APO 300-800mm F5.6 EX DG HSM IF (Nikon),"6,935.50",,,,,,,,,,
SIGMA,Sigma APO 800mm F5.6 EX DG HSM (Nikon),"4,767.80",,,,,,,,,,
SIGMA,Sigma MACRO 105mm F2.8 EX DG OS HSM (Canon),411.7,,,,,,,,,,
SIGMA,Sigma MACRO 105mm F2.8 EX DG OS HSM (Nikon),405.2,,,,,,,,,,
SIGMA,Sigma mount converter MC-11 (Canon to Sony E),148.4,,,,,,,,,,
SIGMA,Sigma Tele Converter TC-1401 (Canon),200,,,,,,,,,,
SIGMA,Sigma Tele Converter TC-1401 (Nikon),200,,,,,,,,,,
SIGMA,Sigma Tele Converter TC-2001 (Canon),338.1,,,,,,,,,,
SIGMA,Sigma Tele Converter TC-2001 (Nikon),338.1,,,,,,,,,,
SIGMA,Sigma USB Dock UD-01 (Canon),42.6,,,,,,,,,,
SIGMA,Sigma USB Dock UD-01 (Nikon),40,,,,,,,,,,
SONY,Carl Zeiss Loxia 35mm F/2 (E-mount),838.8,,,,,,,,,,
SONY,Sony 70-200mm f2.8G SSM II,"2,296.80",,,,,,,,,,
SONY,Sony Carl Zeiss Sonnar T* FE 55mm F1.8 ZA,631,,,,,,,,,,
SONY,Sony E 16-50mm F3.5-5.6 PZ OSS / SEL-P1650,117.5,,,,,,,,,,
SONY,Sony E 16-55mm f/2.8 G Lens,980.7,,,,,,,,,,
SONY,Sony E 16-70mm F4 ZA OSS,592.3,,,,,,,,,,
SONY,Sony E 30mm F3.5 Macro SEL30M35,197.5,,,,,,,,,,
SONY,Sony E 35mm F1.8 OSS / SEL35F18,353.6,,,,,,,,,,
SONY,Sony E 50mm F1.8 OSS Black (NEX),229.7,,,,,,,,,,
SONY,Sony E 55-210mm F4.5-6.3 OSS (Black),174.2,,,,,,,,,,
SONY,Sony E 55-210mm F4.5-6.3 OSS (Silver),174.2,,,,,,,,,,
SONY,Sony E PZ 18-105mm F4 G OSS,456.8,,,,,,,,,,
SONY,Sony FE 100-400mm F4.5-5.6 GM OSS,"2,116.20",,,,,,,,,,
SONY,Sony FE 100mm F2.8 STF GM OSS,"1,123.90",,,,,,,,,,
SONY,Sony FE 135mm F1.8 GM,"1,579.40",,,,,,,,,,
SONY,Sony FE 16-35mm F2.8 GM,"1,805.20",,,,,,,,,,
SONY,Sony FE 200-600mm f/5.6-6.3 G OSS,"1,637.50",,,,,,,,,,
SONY,Sony FE 24-105mm F4 G OSS,961.3,,,,,,,,,,
SONY,Sony FE 24mm F1.4 GM,"1,188.40",,,,,,,,,,
SONY,Sony FE 35mm F1.8 (Full Frame),534.2,,,,,,,,,,
SONY,Sony FE 50mm F1.8,223.3,,,,,,,,,,
SONY,Sony FE 70-200mm F2.8 GM OSS,"2,019.40",,,,,,,,,,
SONY,Sony FE 70-200mm F4 G OSS,"1,038.80",,,,,,,,,,
SONY,Sony FE 70-300mm F4.5-5.6 G OSS,"1,058.10",,,,,,,,,,
SONY,Sony FE 85mm F1.8,464.6,,,,,,,,,,
SONY,Sony SEL 24-70mm F2.8 GM,"1,531.70",,,,,,,,,,
SONY,Sony SEL 85mm F1.4 GM,"1,363.90",,,,,,,,,,
SONY,Sony SEL057FEC Fisheye Converter Lens,216.8,,,,,,,,,,
SONY,Sony SEL1635Z FE 16-35mm F4 ZA OSS,832.3,,,,,,,,,,
SONY,Sony SEL16F28 E 16mm F2.8 (NEX),184.6,,,,,,,,,,
SONY,Sony SEL24240 FE 24-240mm F3.5-6.3 OSS,664.6,,,,,,,,,,
SONY,Sony SEL2870 FE 28-70mm F3.5-5.6 OSS,210.4,,,,,,,,,,
SONY,Sony SEL28F20 FE 28mm F2,320,,,,,,,,,,
SONY,Sony SEL50F14Z Zeiss Planar T* FE 50mm F1.4 ZA,"1,299.40",,,,,,,,,,
SONY,Sony SEL70350G E 70-350mm F4.5-6.3G OSS,775.5,,,,,,,,,,
SONY,Sony SEL90M28G FE 90mm F2.8 Macro G OSS,877.5,,,,,,,,,,
SONY,Sony Vario-Tessar T* FE 24-70mm F4 ZA OSS,611.7,,,,,,,,,,
SONY,Sony Zeiss Distagon T* FE 35mm F1.4 ZA,"1,142.00",,,,,,,,,,
TAMRON,Tamron 100-400mm F/4.5-6.3 Di VC USD(A035) (Canon),547.1,,,,,,,,,,
TAMRON,Tamron 100-400mm F/4.5-6.3 Di VC USD(A035) (Nikon),547.1,,,,,,,,,,
TAMRON,Tamron 16-300mm f/3.5-6.3 Di II VC PZD (B016)Canon,411.7,,,,,,,,,,
TAMRON,Tamron 16-300mm f/3.5-6.3 Di II VC PZD (B016)Nikon,411.7,,,,,,,,,,
TAMRON,Tamron 17-28mm f/2.8 Di III RXD (A046) Sony E,735.5,,,,,,,,,,
TAMRON,Tamron 17-35mm F/ 2.8-4 Di OSD (Model A037) Canon,434.9,,,,,,,,,,
TAMRON,Tamron 17-35mm F/ 2.8-4 Di OSD (Model A037) Nikon,431,,,,,,,,,,
TAMRON,Tamron 18-200mm F/3.5-6.3 Di II VC (B018)(Canon),161.3,,,,,,,,,,
TAMRON,Tamron 18-200mm F/3.5-6.3 Di II VC (B018)(Nikon),161.3,,,,,,,,,,
TAMRON,Tamron 18-200mm f/3.5-6.3 Di III VC (EOS M) Black,392.3,,,,,,,,,,
TAMRON,Tamron 18-270mm F/3.5-6.3 Di II VC PZD (Nikon),302,,,,,,,,,,
TAMRON,Tamron 18-400mm F3.5-6.3 Di II VC HLD[B028](Canon),489.1,,,,,,,,,,
TAMRON,Tamron 18-400mm F3.5-6.3 Di II VC HLD[B028](Nikon),467.1,,,,,,,,,,
TAMRON,Tamron 20mm F/2.8 Di III OSD M1:2 (F050) Sony E,289.1,,,,,,,,,,
TAMRON,Tamron 24mm f/2.8 Di III OSD (F051) Sony E,253,,,,,,,,,,
TAMRON,Tamron 28-200mm F2.8-5.6 Di III RXD (A071) Sony E,683.9,,,,,,,,,,
TAMRON,Tamron 28-300mm f/3.5-6.3 Di VC PZD (A010)(Canon),547.1,,,,,,,,,,
TAMRON,Tamron 28-300mm f/3.5-6.3 Di VC PZD (A010)(Nikon),521.3,,,,,,,,,,
TAMRON,Tamron 28-75mm F2.8 Di III RXD (A036) Sony E,671,,,,,,,,,,
TAMRON,Tamron 35-150mm F/2.8-4 Di VC OSD (A043) (Canon),573,,,,,,,,,,
TAMRON,Tamron 35-150mm F/2.8-4 Di VC OSD (A043) (Nikon),592.3,,,,,,,,,,
TAMRON,Tamron 35mm f/2.8 Di III OSD (F053) Sony E,269.7,,,,,,,,,,
TAMRON,Tamron 70-180mm F/2.8 Di III VXD (A056) Sony E,967.8,,,,,,,,,,
TAMRON,Tamron 70-210mm F/4 Di VC USD (A034) (Canon),376.8,,,,,,,,,,
TAMRON,Tamron 70-210mm F/4 Di VC USD (A034) (Nikon),376.8,,,,,,,,,,
TAMRON,Tamron AF 70-300mm f/4-5.6 Di LD Macro 1:2(Canon),107.1,,,,,,,,,,
TAMRON,Tamron AF 70-300mm f/4-5.6 Di LD Macro 1:2(Nikon),107.1,,,,,,,,,,
TAMRON,Tamron AF28-300mm F/3.5-6.3XR Di LD(Pentax)(A061P),242.6,,,,,,,,,,
TAMRON,Tamron SP 150-600mm F5-6.3 Di VC USD G2 (Canon),961.3,,,,,,,,,,
TAMRON,Tamron SP 150-600mm F5-6.3 Di VC USD G2 (Nikon),935.5,,,,,,,,,,
TAMRON,Tamron SP 15-30mm F2.8 Di VC USD G2(A041) Canon,838.8,,,,,,,,,,
TAMRON,Tamron SP 15-30mm F2.8 Di VC USD G2(A041) Nikon,880,,,,,,,,,,
TAMRON,Tamron SP 24-70mm F2.8 Di VC USD G2 (A032) (Canon),806.5,,,,,,,,,,
TAMRON,Tamron SP 24-70mm F2.8 Di VC USD G2 (A032) (Nikon),845.2,,,,,,,,,,
TAMRON,Tamron SP 35mm F1.4 Di USD(F045) Canon,611.7,,,,,,,,,,
TAMRON,Tamron SP 35mm F1.4 Di USD(F045) Nikon,611.7,,,,,,,,,,
TAMRON,Tamron SP 35mm F1.8 Di VC USD (F012)(Canon),443.9,,,,,,,,,,
TAMRON,Tamron SP 45mm F1.8 Di VC USD(F013)(Nikon),356.2,,,,,,,,,,
TAMRON,Tamron SP 70-200mm f2.8 Di VC USD G2 (A025)(Canon),883.9,,,,,,,,,,
TAMRON,Tamron SP 70-200mm f2.8 Di VC USD G2 (A025)(Nikon),922.6,,,,,,,,,,
TAMRON,Tamron SP 70-300mm f/4-5.6 Di VC USD (A005)(Canon),282.6,,,,,,,,,,
TAMRON,Tamron SP 70-300mm f/4-5.6 Di VC USD (A005)(Nikon),289.1,,,,,,,,,,
TAMRON,Tamron SP 85mm F1.8 Di VC USD (F016) (Canon),643.9,,,,,,,,,,
TAMRON,Tamron SP 85mm F1.8 Di VC USD (F016) (Nikon),631,,,,,,,,,,
TAMRON,Tamron TC-X14 1.4x Teleconverter (A022) (Canon),249.1,,,,,,,,,,
TAMRON,Tamron TC-X14 1.4x Teleconverter (A022) (Nikon),263.3,,,,,,,,,,
TOKINA,Tokina 70-200 F4 Pro FX VCM-S (Nikon),774.2,,,,,,,,,,
TOKINA,Tokina AT-X 107 10-17mm f/3.5-4.5 No Hood (Canon),411.7,,,,,,,,,,
TOKINA,Tokina AT-X 11-20 PRO DX (Canon),385.9,,,,,,,,,,
TOKINA,Tokina AT-X 11-20 PRO DX (Nikon),373,,,,,,,,,,
TOKINA,Tokina AT-X 16-28 F2.8 PRO FX 16-28mm F2.8 (Canon),453,,,,,,,,,,
TOKINA,Tokina AT-X 16-28 F2.8 PRO FX 16-28mm F2.8 (Nikon),463.3,,,,,,,,,,
TOKINA,Tokina ATX-i 100mm F2.8 FF Macro (Canon EF),382,,,,,,,,,,
TOKINA,Tokina ATX-i 100mm F2.8 FF Macro (Nikon F),398.8,,,,,,,,,,
TOKINA,Tokina ATX-i 11-16mm F2.8 CF (Canon EF),379.4,,,,,,,,,,
TOKINA,Tokina ATX-i 11-16mm F2.8 CF (Nikon F),385.9,,,,,,,,,,
TOKINA,Tokina FiRIN 100mm f/2.8 FE Macro (Sony E-mount),573,,,,,,,,,,
